bank_id,year,return_code,value,reported_date
HFCK,2015,D1,396002.16,2015-12-31
HFCK,2015,R1,13.71,2015-12-31
HFCK,2015,C1,18.35,2015-12-31
HFCK,2016,A1,527215.13,2016-12-31
HFCK,2016,A2,458668.67,2016-12-31
HFCK,2016,E1,68546.47,2016-12-31
HFCK,2016,P1,29578.26,2016-12-31
HFCK,2016,P2,11801.0,2016-12-31
HFCK,2016,P3,17777.26,2016-12-31
HFCK,2016,P4,8531.91,2016-12-31
HFCK,2016,P5,13681.85,2016-12-31
HFCK,2016,P6,12627.32,2016-12-31
HFCK,2016,P7,8839.12,2016-12-31
HFCK,2016,L1,354348.99,2016-12-31
HFCK,2016,D1,427073.92,2016-12-31
HFCK,2016,R1,9.35,2016-12-31
HFCK,2016,C1,20.82,2016-12-31
HFCK,2017,A1,583203.1,2017-12-31
HFCK,2017,A2,501858.25,2017-12-31
HFCK,2017,E1,81344.85,2017-12-31
HFCK,2017,P1,32839.52,2017-12-31
HFCK,2017,P2,11256.51,2017-12-31
HFCK,2017,P3,21583.01,2017-12-31
HFCK,2017,P4,10653.99,2017-12-31
HFCK,2017,P5,17421.96,2017-12-31
HFCK,2017,P6,14815.04,2017-12-31
HFCK,2017,P7,10370.53,2017-12-31
HFCK,2017,L1,401744.07,2017-12-31
HFCK,2017,D1,459061.09,2017-12-31
HFCK,2017,R1,14.94,2017-12-31
HFCK,2017,C1,14.61,2017-12-31
HFCK,2018,A1,620866.18,2018-12-31
HFCK,2018,A2,554650.31,2018-12-31
HFCK,2018,E1,66215.88,2018-12-31
HFCK,2018,P1,34928.74,2018-12-31
HFCK,2018,P2,16648.15,2018-12-31
HFCK,2018,P3,18280.59,2018-12-31
HFCK,2018,P4,6713.98,2018-12-31
HFCK,2018,P5,11918.98,2018-12-31
HFCK,2018,P6,13075.59,2018-12-31
HFCK,2018,P7,9152.91,2018-12-31
HFCK,2018,L1,427666.46,2018-12-31
HFCK,2018,D1,508144.06,2018-12-31
HFCK,2018,R1,12.5,2018-12-31
HFCK,2018,C1,14.87,2018-12-31
HFCK,2019,A1,653387.21,2019-12-31
HFCK,2019,A2,573852.02,2019-12-31
HFCK,2019,E1,79535.19,2019-12-31
HFCK,2019,P1,38574.05,2019-12-31
HFCK,2019,P2,12076.65,2019-12-31
HFCK,2019,P3,26497.4,2019-12-31
HFCK,2019,P4,9283.87,2019-12-31
HFCK,2019,P5,18440.87,2019-12-31
HFCK,2019,P6,17340.4,2019-12-31
HFCK,2019,P7,12138.28,2019-12-31
HFCK,2019,L1,442596.05,2019-12-31
HFCK,2019,D1,527226.12,2019-12-31
HFCK,2019,R1,10.02,2019-12-31
HFCK,2019,C1,15.84,2019-12-31
HFCK,2020,A1,743477.73,2020-12-31
HFCK,2020,A2,660277.49,2020-12-31
HFCK,2020,E1,83200.24,2020-12-31
HFCK,2020,P1,45228.94,2020-12-31
HFCK,2020,P2,18675.69,2020-12-31
HFCK,2020,P3,26553.25,2020-12-31
HFCK,2020,P4,11631.31,2020-12-31
HFCK,2020,P5,20035.83,2020-12-31
HFCK,2020,P6,18148.73,2020-12-31
HFCK,2020,P7,12704.11,2020-12-31
HFCK,2020,L1,423036.33,2020-12-31
HFCK,2020,D1,594414.79,2020-12-31
HFCK,2020,R1,8.04,2020-12-31
HFCK,2020,C1,19.2,2020-12-31
HFCK,2021,A1,842972.59,2021-12-31
HFCK,2021,A2,731869.73,2021-12-31
HFCK,2021,E1,111102.86,2021-12-31
HFCK,2021,P1,43137.28,2021-12-31
HFCK,2021,P2,17533.11,2021-12-31
HFCK,2021,P3,25604.17,2021-12-31
HFCK,2021,P4,10486.32,2021-12-31
HFCK,2021,P5,18658.34,2021-12-31
HFCK,2021,P6,17432.15,2021-12-31
HFCK,2021,P7,12202.5,2021-12-31
HFCK,2021,L1,529344.84,2021-12-31
HFCK,2021,D1,665027.05,2021-12-31
HFCK,2021,R1,17.47,2021-12-31
HFCK,2021,C1,15.67,2021-12-31
HFCK,2022,A1,908311.33,2022-12-31
HFCK,2022,A2,774448.56,2022-12-31
HFCK,2022,E1,133862.76,2022-12-31
HFCK,2022,P1,52971.87,2022-12-31
HFCK,2022,P2,23486.23,2022-12-31
HFCK,2022,P3,29485.63,2022-12-31
HFCK,2022,P4,14275.29,2022-12-31
HFCK,2022,P5,19807.64,2022-12-31
HFCK,2022,P6,23953.28,2022-12-31
HFCK,2022,P7,16767.29,2022-12-31
HFCK,2022,L1,489450.0,2022-12-31
HFCK,2022,D1,725541.5,2022-12-31
HFCK,2022,R1,17.12,2022-12-31
HFCK,2022,C1,19.61,2022-12-31
HFCK,2023,A1,959285.47,2023-12-31
HFCK,2023,A2,843688.4,2023-12-31
HFCK,2023,E1,115597.08,2023-12-31
HFCK,2023,P1,71046.97,2023-12-31
HFCK,2023,P2,29791.61,2023-12-31
HFCK,2023,P3,41255.36,2023-12-31
HFCK,2023,P4,19703.18,2023-12-31
HFCK,2023,P5,33418.55,2023-12-31
HFCK,2023,P6,27540.0,2023-12-31
HFCK,2023,P7,19278.0,2023-12-31
HFCK,2023,L1,594094.87,2023-12-31
HFCK,2023,D1,784208.19,2023-12-31
HFCK,2023,R1,14.4,2023-12-31
HFCK,2023,C1,18.6,2023-12-31
HFCK,2024,A1,1035291.57,2024-12-31
HFCK,2024,A2,921846.74,2024-12-31
HFCK,2024,E1,113444.84,2024-12-31
HFCK,2024,P1,53920.81,2024-12-31
HFCK,2024,P2,17521.2,2024-12-31
HFCK,2024,P3,36399.61,2024-12-31
HFCK,2024,P4,15610.97,2024-12-31
HFCK,2024,P5,26070.47,2024-12-31
HFCK,2024,P6,25940.11,2024-12-31
HFCK,2024,P7,18158.08,2024-12-31
HFCK,2024,L1,537349.65,2024-12-31
HFCK,2024,D1,837247.79,2024-12-31
HFCK,2024,R1,11.58,2024-12-31
HFCK,2024,C1,14.95,2024-12-31
HFCK,2025,A1,1105050.28,2025-12-31
HFCK,2025,A2,986258.16,2025-12-31
HFCK,2025,E1,118792.12,2025-12-31
HFCK,2025,P1,67765.34,2025-12-31
HFCK,2025,P2,22841.24,2025-12-31
HFCK,2025,P3,44924.1,2025-12-31
HFCK,2025,P4,17722.17,2025-12-31
HFCK,2025,P5,31889.69,2025-12-31
HFCK,2025,P6,30756.58,2025-12-31
HFCK,2025,P7,21529.61,2025-12-31
HFCK,2025,L1,736491.74,2025-12-31
HFCK,2025,D1,899321.74,2025-12-31
HFCK,2025,R1,17.13,2025-12-31
HFCK,2025,C1,15.31,2025-12-31
FAMB,2015,A1,339806.15,2015-12-31
FAMB,2015,A2,290572.38,2015-12-31
FAMB,2015,E1,49233.77,2015-12-31
FAMB,2015,P1,19305.07,2015-12-31
FAMB,2015,P2,9517.17,2015-12-31
FAMB,2015,P3,9787.9,2015-12-31
FAMB,2015,P4,4748.67,2015-12-31
FAMB,2015,P5,7726.47,2015-12-31
FAMB,2015,P6,6810.1,2015-12-31
FAMB,2015,P7,4767.07,2015-12-31
FAMB,2015,L1,185555.46,2015-12-31
FAMB,2015,D1,261799.7,2015-12-31
FAMB,2015,R1,16.99,2015-12-31
FAMB,2015,C1,15.56,2015-12-31
FAMB,2016,A1,366313.89,2016-12-31
FAMB,2016,A2,325803.95,2016-12-31
FAMB,2016,E1,40509.94,2016-12-31
FAMB,2016,P1,20388.44,2016-12-31
FAMB,2016,P2,11066.02,2016-12-31
FAMB,2016,P3,9322.41,2016-12-31
FAMB,2016,P4,4179.99,2016-12-31
FAMB,2016,P5,7043.19,2016-12-31
FAMB,2016,P6,6459.22,2016-12-31
FAMB,2016,P7,4521.45,2016-12-31
FAMB,2016,L1,208815.46,2016-12-31
FAMB,2016,D1,297986.03,2016-12-31
FAMB,2016,R1,13.05,2016-12-31
FAMB,2016,C1,17.53,2016-12-31
FAMB,2017,A1,398025.48,2017-12-31
FAMB,2017,A2,339165.27,2017-12-31
FAMB,2017,E1,58860.21,2017-12-31
FAMB,2017,P1,16204.76,2017-12-31
FAMB,2017,P2,11090.94,2017-12-31
FAMB,2017,P3,5113.82,2017-12-31
FAMB,2017,P4,1703.47,2017-12-31
FAMB,2017,P5,3191.0,2017-12-31
FAMB,2017,P6,3626.29,2017-12-31
FAMB,2017,P7,2538.41,2017-12-31
FAMB,2017,L1,199400.39,2017-12-31
FAMB,2017,D1,315959.79,2017-12-31
FAMB,2017,R1,15.1,2017-12-31
FAMB,2017,C1,17.72,2017-12-31
FAMB,2018,A1,436425.09,2018-12-31
FAMB,2018,A2,386960.48,2018-12-31
FAMB,2018,E1,49464.61,2018-12-31
FAMB,2018,P1,24283.3,2018-12-31
FAMB,2018,P2,11707.84,2018-12-31
FAMB,2018,P3,12575.46,2018-12-31
FAMB,2018,P4,5932.83,2018-12-31
FAMB,2018,P5,9451.83,2018-12-31
FAMB,2018,P6,9056.46,2018-12-31
FAMB,2018,P7,6339.52,2018-12-31
FAMB,2018,L1,221607.34,2018-12-31
FAMB,2018,D1,356862.01,2018-12-31
FAMB,2018,R1,11.7,2018-12-31
FAMB,2018,C1,20.29,2018-12-31
FAMB,2019,A1,473475.71,2019-12-31
FAMB,2019,A2,412037.28,2019-12-31
FAMB,2019,E1,61438.43,2019-12-31
FAMB,2019,P1,27918.51,2019-12-31
FAMB,2019,P2,7961.06,2019-12-31
FAMB,2019,P3,19957.45,2019-12-31
FAMB,2019,P4,8765.57,2019-12-31
FAMB,2019,P5,13914.02,2019-12-31
FAMB,2019,P6,14808.99,2019-12-31
FAMB,2019,P7,10366.29,2019-12-31
FAMB,2019,L1,282477.62,2019-12-31
FAMB,2019,D1,386019.46,2019-12-31
FAMB,2019,R1,9.98,2019-12-31
FAMB,2019,C1,16.36,2019-12-31
FAMB,2020,A1,529321.13,2020-12-31
FAMB,2020,A2,464493.48,2020-12-31
FAMB,2020,E1,64827.65,2020-12-31
FAMB,2020,P1,37872.15,2020-12-31
FAMB,2020,P2,15295.0,2020-12-31
FAMB,2020,P3,22577.15,2020-12-31
FAMB,2020,P4,10523.91,2020-12-31
FAMB,2020,P5,15135.18,2020-12-31
FAMB,2020,P6,17965.87,2020-12-31
FAMB,2020,P7,12576.11,2020-12-31
FAMB,2020,L1,361316.95,2020-12-31
FAMB,2020,D1,419359.93,2020-12-31
FAMB,2020,R1,8.73,2020-12-31
FAMB,2020,C1,17.5,2020-12-31
FAMB,2021,A1,594113.37,2021-12-31
FAMB,2021,A2,523888.26,2021-12-31
FAMB,2021,E1,70225.11,2021-12-31
FAMB,2021,P1,43355.04,2021-12-31
FAMB,2021,P2,17508.04,2021-12-31
FAMB,2021,P3,25847.0,2021-12-31
FAMB,2021,P4,9984.16,2021-12-31
FAMB,2021,P5,19607.43,2021-12-31
FAMB,2021,P6,16223.72,2021-12-31
FAMB,2021,P7,11356.6,2021-12-31
FAMB,2021,L1,401433.32,2021-12-31
FAMB,2021,D1,483297.82,2021-12-31
FAMB,2021,R1,16.87,2021-12-31
FAMB,2021,C1,16.36,2021-12-31
FAMB,2022,A1,665955.56,2022-12-31
FAMB,2022,A2,596084.68,2022-12-31
FAMB,2022,E1,69870.87,2022-12-31
FAMB,2022,P1,30097.9,2022-12-31
FAMB,2022,P2,14251.24,2022-12-31
FAMB,2022,P3,15846.66,2022-12-31
FAMB,2022,P4,4862.54,2022-12-31
FAMB,2022,P5,10789.15,2022-12-31
FAMB,2022,P6,9920.05,2022-12-31
FAMB,2022,P7,6944.03,2022-12-31
FAMB,2022,L1,336206.8,2022-12-31
FAMB,2022,D1,550910.57,2022-12-31
FAMB,2022,R1,9.68,2022-12-31
FAMB,2022,C1,15.78,2022-12-31
FAMB,2023,A1,728830.49,2023-12-31
FAMB,2023,A2,644763.34,2023-12-31
FAMB,2023,E1,84067.15,2023-12-31
FAMB,2023,P1,51369.23,2023-12-31
FAMB,2023,P2,14325.39,2023-12-31
FAMB,2023,P3,37043.84,2023-12-31
FAMB,2023,P4,12502.81,2023-12-31
FAMB,2023,P5,24243.09,2023-12-31
FAMB,2023,P6,25303.57,2023-12-31
FAMB,2023,P7,17712.5,2023-12-31
FAMB,2023,L1,482374.46,2023-12-31
FAMB,2023,D1,589684.32,2023-12-31
FAMB,2023,R1,10.47,2023-12-31
FAMB,2023,C1,17.65,2023-12-31
FAMB,2024,A1,790778.69,2024-12-31
FAMB,2024,A2,675436.63,2024-12-31
FAMB,2024,E1,115342.07,2024-12-31
FAMB,2024,P1,42335.91,2024-12-31
FAMB,2024,P2,20330.28,2024-12-31
FAMB,2024,P3,22005.63,2024-12-31
FAMB,2024,P4,9281.97,2024-12-31
FAMB,2024,P5,16852.88,2024-12-31
FAMB,2024,P6,14434.72,2024-12-31
FAMB,2024,P7,10104.3,2024-12-31
FAMB,2024,L1,400527.72,2024-12-31
FAMB,2024,D1,616343.4,2024-12-31
FAMB,2024,R1,16.84,2024-12-31
FAMB,2024,C1,18.66,2024-12-31
FAMB,2025,A1,877500.86,2025-12-31
FAMB,2025,A2,749131.31,2025-12-31
FAMB,2025,E1,128369.54,2025-12-31
FAMB,2025,P1,49581.41,2025-12-31
FAMB,2025,P2,14784.76,2025-12-31
FAMB,2025,P3,34796.65,2025-12-31
FAMB,2025,P4,15959.23,2025-12-31
FAMB,2025,P5,22933.95,2025-12-31
FAMB,2025,P6,27821.94,2025-12-31
FAMB,2025,P7,19475.36,2025-12-31
FAMB,2025,L1,451327.26,2025-12-31
FAMB,2025,D1,687788.46,2025-12-31
FAMB,2025,R1,13.21,2025-12-31
FAMB,2025,C1,21.67,2025-12-31
SIDB,2015,A1,184974.5,2015-12-31
SIDB,2015,A2,157375.53,2015-12-31
SIDB,2015,E1,27598.97,2015-12-31
SIDB,2015,P1,13337.26,2015-12-31
SIDB,2015,P2,3758.25,2015-12-31
SIDB,2015,P3,9579.01,2015-12-31
SIDB,2015,P4,4581.51,2015-12-31
SIDB,2015,P5,6615.18,2015-12-31
SIDB,2015,P6,7545.34,2015-12-31
SIDB,2015,P7,5281.74,2015-12-31
SIDB,2015,L1,125691.71,2015-12-31
SIDB,2015,D1,145439.73,2015-12-31
SIDB,2015,R1,10.11,2015-12-31
SIDB,2015,C1,16.46,2015-12-31
SIDB,2016,A1,201106.99,2016-12-31
SIDB,2016,A2,178519.24,2016-12-31
SIDB,2016,E1,22587.76,2016-12-31
SIDB,2016,P1,14847.32,2016-12-31
SIDB,2016,P2,3900.33,2016-12-31
SIDB,2016,P3,10946.99,2016-12-31
SIDB,2016,P4,5130.63,2016-12-31
SIDB,2016,P5,7975.69,2016-12-31
SIDB,2016,P6,8101.92,2016-12-31
SIDB,2016,P7,5671.35,2016-12-31
SIDB,2016,L1,127625.21,2016-12-31
SIDB,2016,D1,164363.58,2016-12-31
SIDB,2016,R1,15.15,2016-12-31
SIDB,2016,C1,16.05,2016-12-31
SIDB,2017,A1,212148.95,2017-12-31
SIDB,2017,A2,188771.31,2017-12-31
SIDB,2017,E1,23377.64,2017-12-31
SIDB,2017,P1,16974.44,2017-12-31
SIDB,2017,P2,6550.44,2017-12-31
SIDB,2017,P3,10424.0,2017-12-31
SIDB,2017,P4,4596.28,2017-12-31
SIDB,2017,P5,7975.01,2017-12-31
SIDB,2017,P6,7045.27,2017-12-31
SIDB,2017,P7,4931.69,2017-12-31
SIDB,2017,L1,146039.36,2017-12-31
SIDB,2017,D1,172525.12,2017-12-31
SIDB,2017,R1,10.22,2017-12-31
SIDB,2017,C1,21.07,2017-12-31
SIDB,2018,A1,238105.17,2018-12-31
SIDB,2018,A2,211092.22,2018-12-31
SIDB,2018,E1,27012.95,2018-12-31
SIDB,2018,P1,15229.94,2018-12-31
SIDB,2018,P2,4209.28,2018-12-31
SIDB,2018,P3,11020.65,2018-12-31
SIDB,2018,P4,5133.35,2018-12-31
SIDB,2018,P5,8412.61,2018-12-31
SIDB,2018,P6,7741.39,2018-12-31
SIDB,2018,P7,5418.97,2018-12-31
SIDB,2018,L1,146457.02,2018-12-31
SIDB,2018,D1,198815.49,2018-12-31
SIDB,2018,R1,13.62,2018-12-31
SIDB,2018,C1,18.35,2018-12-31
SIDB,2019,A1,258430.8,2019-12-31
SIDB,2019,A2,231640.83,2019-12-31
SIDB,2019,E1,26789.97,2019-12-31
SIDB,2019,P1,15688.23,2019-12-31
SIDB,2019,P2,8107.93,2019-12-31
SIDB,2019,P3,7580.3,2019-12-31
SIDB,2019,P4,2479.54,2019-12-31
SIDB,2019,P5,4966.69,2019-12-31
SIDB,2019,P6,5093.15,2019-12-31
SIDB,2019,P7,3565.21,2019-12-31
SIDB,2019,L1,143058.0,2019-12-31
SIDB,2019,D1,215099.02,2019-12-31
SIDB,2019,R1,10.51,2019-12-31
SIDB,2019,C1,17.1,2019-12-31
SIDB,2020,A1,294374.86,2020-12-31
SIDB,2020,A2,250504.64,2020-12-31
SIDB,2020,E1,43870.23,2020-12-31
SIDB,2020,P1,15789.76,2020-12-31
SIDB,2020,P2,6161.49,2020-12-31
SIDB,2020,P3,9628.27,2020-12-31
SIDB,2020,P4,3825.48,2020-12-31
SIDB,2020,P5,6806.77,2020-12-31
SIDB,2020,P6,6646.98,2020-12-31
SIDB,2020,P7,4652.89,2020-12-31
SIDB,2020,L1,149646.68,2020-12-31
SIDB,2020,D1,230819.5,2020-12-31
SIDB,2020,R1,12.01,2020-12-31
SIDB,2020,C1,20.18,2020-12-31
SIDB,2021,A1,309904.53,2021-12-31
SIDB,2021,A2,278904.78,2021-12-31
SIDB,2021,E1,30999.75,2021-12-31
SIDB,2021,P1,19157.79,2021-12-31
SIDB,2021,P2,9133.67,2021-12-31
SIDB,2021,P3,10024.12,2021-12-31
SIDB,2021,P4,3333.51,2021-12-31
SIDB,2021,P5,6664.01,2021-12-31
SIDB,2021,P6,6693.63,2021-12-31
SIDB,2021,P7,4685.54,2021-12-31
SIDB,2021,L1,190997.49,2021-12-31
SIDB,2021,D1,252920.61,2021-12-31
SIDB,2021,R1,17.12,2021-12-31
SIDB,2021,C1,17.04,2021-12-31
SIDB,2022,A1,351886.0,2022-12-31
SIDB,2022,A2,304398.17,2022-12-31
SIDB,2022,E1,47487.82,2022-12-31
SIDB,2022,P1,20540.26,2022-12-31
SIDB,2022,P2,8983.4,2022-12-31
SIDB,2022,P3,11556.86,2022-12-31
SIDB,2022,P4,4284.92,2022-12-31
SIDB,2022,P5,8707.28,2022-12-31
SIDB,2022,P6,7134.5,2022-12-31
SIDB,2022,P7,4994.15,2022-12-31
SIDB,2022,L1,241081.77,2022-12-31
SIDB,2022,D1,281474.64,2022-12-31
SIDB,2022,R1,13.5,2022-12-31
SIDB,2022,C1,21.17,2022-12-31
SIDB,2023,A1,382387.36,2023-12-31
SIDB,2023,A2,327484.23,2023-12-31
SIDB,2023,E1,54903.14,2023-12-31
SIDB,2023,P1,19953.98,2023-12-31
SIDB,2023,P2,8412.67,2023-12-31
SIDB,2023,P3,11541.31,2023-12-31
SIDB,2023,P4,4073.78,2023-12-31
SIDB,2023,P5,7547.18,2023-12-31
SIDB,2023,P6,8067.91,2023-12-31
SIDB,2023,P7,5647.54,2023-12-31
SIDB,2023,L1,235135.07,2023-12-31
SIDB,2023,D1,302903.36,2023-12-31
SIDB,2023,R1,15.83,2023-12-31
SIDB,2023,C1,20.04,2023-12-31
SIDB,2024,A1,432896.64,2024-12-31
SIDB,2024,A2,384372.11,2024-12-31
SIDB,2024,E1,48524.53,2024-12-31
SIDB,2024,P1,27421.33,2024-12-31
SIDB,2024,P2,11125.75,2024-12-31
SIDB,2024,P3,16295.58,2024-12-31
SIDB,2024,P4,7682.98,2024-12-31
SIDB,2024,P5,10951.6,2024-12-31
SIDB,2024,P6,13026.96,2024-12-31
SIDB,2024,P7,9118.87,2024-12-31
SIDB,2024,L1,254329.93,2024-12-31
SIDB,2024,D1,348180.16,2024-12-31
SIDB,2024,R1,16.95,2024-12-31
SIDB,2024,C1,18.6,2024-12-31
SIDB,2025,A1,476699.6,2025-12-31
SIDB,2025,A2,418996.89,2025-12-31
SIDB,2025,E1,57702.71,2025-12-31
SIDB,2025,P1,29206.48,2025-12-31
SIDB,2025,P2,14869.29,2025-12-31
SIDB,2025,P3,14337.2,2025-12-31
SIDB,2025,P4,6339.75,2025-12-31
SIDB,2025,P5,10981.57,2025-12-31
SIDB,2025,P6,9695.38,2025-12-31
SIDB,2025,P7,6786.76,2025-12-31
SIDB,2025,L1,270729.56,2025-12-31
SIDB,2025,D1,383479.09,2025-12-31
SIDB,2025,R1,17.49,2025-12-31
SIDB,2025,C1,16.71,2025-12-31
GBAK,2015,A1,402091.2,2015-12-31
GBAK,2015,A2,359223.26,2015-12-31
GBAK,2015,E1,42867.94,2015-12-31
GBAK,2015,P1,22267.04,2015-12-31
GBAK,2015,P2,9471.36,2015-12-31
GBAK,2015,P3,12795.68,2015-12-31
GBAK,2015,P4,4263.44,2015-12-31
GBAK,2015,P5,8869.24,2015-12-31
GBAK,2015,P6,8189.88,2015-12-31
GBAK,2015,P7,5732.92,2015-12-31
GBAK,2015,L1,247753.09,2015-12-31
GBAK,2015,D1,327783.67,2015-12-31
GBAK,2015,R1,8.36,2015-12-31
GBAK,2015,C1,15.37,2015-12-31
GBAK,2016,A1,428256.79,2016-12-31
GBAK,2016,A2,366023.66,2016-12-31
GBAK,2016,E1,62233.13,2016-12-31
GBAK,2016,P1,25346.49,2016-12-31
GBAK,2016,P2,8034.48,2016-12-31
GBAK,2016,P3,17312.02,2016-12-31
GBAK,2016,P4,6595.57,2016-12-31
GBAK,2016,P5,12259.22,2016-12-31
GBAK,2016,P6,11648.37,2016-12-31
GBAK,2016,P7,8153.86,2016-12-31
GBAK,2016,L1,295705.87,2016-12-31
GBAK,2016,D1,334442.45,2016-12-31
GBAK,2016,R1,14.04,2016-12-31
GBAK,2016,C1,18.86,2016-12-31
GBAK,2017,A1,476666.77,2017-12-31
GBAK,2017,A2,408155.17,2017-12-31
GBAK,2017,E1,68511.59,2017-12-31
GBAK,2017,P1,30110.07,2017-12-31
GBAK,2017,P2,10168.76,2017-12-31
GBAK,2017,P3,19941.32,2017-12-31
GBAK,2017,P4,6605.67,2017-12-31
GBAK,2017,P5,14115.36,2017-12-31
GBAK,2017,P6,12431.62,2017-12-31
GBAK,2017,P7,8702.14,2017-12-31
GBAK,2017,L1,283286.95,2017-12-31
GBAK,2017,D1,371333.94,2017-12-31
GBAK,2017,R1,10.7,2017-12-31
GBAK,2017,C1,17.39,2017-12-31
GBAK,2018,A1,528092.74,2018-12-31
GBAK,2018,A2,459847.93,2018-12-31
GBAK,2018,E1,68244.82,2018-12-31
GBAK,2018,P1,25219.04,2018-12-31
GBAK,2018,P2,13852.87,2018-12-31
GBAK,2018,P3,11366.17,2018-12-31
GBAK,2018,P4,5246.36,2018-12-31
GBAK,2018,P5,8836.79,2018-12-31
GBAK,2018,P6,7775.75,2018-12-31
GBAK,2018,P7,5443.02,2018-12-31
GBAK,2018,L1,309079.25,2018-12-31
GBAK,2018,D1,426926.64,2018-12-31
GBAK,2018,R1,17.12,2018-12-31
GBAK,2018,C1,15.63,2018-12-31
GBAK,2019,A1,558130.57,2019-12-31
GBAK,2019,A2,475366.01,2019-12-31
GBAK,2019,E1,82764.56,2019-12-31
GBAK,2019,P1,33484.15,2019-12-31
GBAK,2019,P2,12672.18,2019-12-31
GBAK,2019,P3,20811.97,2019-12-31
GBAK,2019,P4,7453.12,2019-12-31
GBAK,2019,P5,14867.58,2019-12-31
GBAK,2019,P6,13397.5,2019-12-31
GBAK,2019,P7,9378.25,2019-12-31
GBAK,2019,L1,378115.53,2019-12-31
GBAK,2019,D1,448096.81,2019-12-31
GBAK,2019,R1,9.82,2019-12-31
GBAK,2019,C1,20.53,2019-12-31
GBAK,2020,A1,625697.58,2020-12-31
GBAK,2020,A2,554712.85,2020-12-31
GBAK,2020,E1,70984.73,2020-12-31
GBAK,2020,P1,31415.87,2020-12-31
GBAK,2020,P2,14108.91,2020-12-31
GBAK,2020,P3,17306.96,2020-12-31
GBAK,2020,P4,5243.77,2020-12-31
GBAK,2020,P5,11641.03,2020-12-31
GBAK,2020,P6,10909.69,2020-12-31
GBAK,2020,P7,7636.79,2020-12-31
GBAK,2020,L1,322997.07,2020-12-31
GBAK,2020,D1,509509.11,2020-12-31
GBAK,2020,R1,15.82,2020-12-31
GBAK,2020,C1,15.49,2020-12-31
GBAK,2021,A1,667883.64,2021-12-31
GBAK,2021,A2,569138.38,2021-12-31
GBAK,2021,E1,98745.27,2021-12-31
GBAK,2021,P1,35431.37,2021-12-31
GBAK,2021,P2,15673.31,2021-12-31
GBAK,2021,P3,19758.06,2021-12-31
GBAK,2021,P4,9601.95,2021-12-31
GBAK,2021,P5,14775.3,2021-12-31
GBAK,2021,P6,14584.72,2021-12-31
GBAK,2021,P7,10209.3,2021-12-31
GBAK,2021,L1,387848.98,2021-12-31
GBAK,2021,D1,533090.54,2021-12-31
GBAK,2021,R1,13.65,2021-12-31
GBAK,2021,C1,14.61,2021-12-31
GBAK,2022,A1,716818.6,2022-12-31
GBAK,2022,A2,623659.9,2022-12-31
GBAK,2022,E1,93158.7,2022-12-31
GBAK,2022,P1,52562.0,2022-12-31
GBAK,2022,P2,21426.71,2022-12-31
GBAK,2022,P3,31135.29,2022-12-31
GBAK,2022,P4,12854.55,2022-12-31
GBAK,2022,P5,20831.4,2022-12-31
GBAK,2022,P6,23158.45,2022-12-31
GBAK,2022,P7,16210.91,2022-12-31
GBAK,2022,L1,450355.07,2022-12-31
GBAK,2022,D1,577557.77,2022-12-31
GBAK,2022,R1,10.28,2022-12-31
GBAK,2022,C1,17.81,2022-12-31
GBAK,2023,A1,820245.42,2023-12-31
GBAK,2023,A2,721575.89,2023-12-31
GBAK,2023,E1,98669.53,2023-12-31
GBAK,2023,P1,40792.0,2023-12-31
GBAK,2023,P2,14413.27,2023-12-31
GBAK,2023,P3,26378.74,2023-12-31
GBAK,2023,P4,12879.07,2023-12-31
GBAK,2023,P5,18143.37,2023-12-31
GBAK,2023,P6,21114.44,2023-12-31
GBAK,2023,P7,14780.11,2023-12-31
GBAK,2023,L1,431978.08,2023-12-31
GBAK,2023,D1,656679.48,2023-12-31
GBAK,2023,R1,12.3,2023-12-31
GBAK,2023,C1,20.98,2023-12-31
GBAK,2024,A1,890111.9,2024-12-31
GBAK,2024,A2,757689.08,2024-12-31
GBAK,2024,E1,132422.82,2024-12-31
GBAK,2024,P1,53057.06,2024-12-31
GBAK,2024,P2,16783.11,2024-12-31
GBAK,2024,P3,36273.95,2024-12-31
GBAK,2024,P4,13795.87,2024-12-31
GBAK,2024,P5,23782.78,2024-12-31
GBAK,2024,P6,26287.04,2024-12-31
GBAK,2024,P7,18400.93,2024-12-31
GBAK,2024,L1,447520.18,2024-12-31
GBAK,2024,D1,688870.47,2024-12-31
GBAK,2024,R1,12.26,2024-12-31
GBAK,2024,C1,19.95,2024-12-31
GBAK,2025,A1,977328.09,2025-12-31
GBAK,2025,A2,833653.81,2025-12-31
GBAK,2025,E1,143674.29,2025-12-31
GBAK,2025,P1,64883.21,2025-12-31
GBAK,2025,P2,16764.92,2025-12-31
GBAK,2025,P3,48118.29,2025-12-31
GBAK,2025,P4,18159.6,2025-12-31
GBAK,2025,P5,31349.29,2025-12-31
GBAK,2025,P6,34928.59,2025-12-31
GBAK,2025,P7,24450.01,2025-12-31
GBAK,2025,L1,668468.53,2025-12-31
GBAK,2025,D1,758342.42,2025-12-31
GBAK,2025,R1,16.88,2025-12-31
GBAK,2025,C1,19.57,2025-12-31
MABK,2015,A1,66439.47,2015-12-31
MABK,2015,A2,57168.68,2015-12-31
MABK,2015,E1,9270.79,2015-12-31
MABK,2015,P1,4109.23,2015-12-31
MABK,2015,P2,1623.26,2015-12-31
MABK,2015,P3,2485.97,2015-12-31
MABK,2015,P4,982.22,2015-12-31
