transaction_id,timestamp,channel,category,amount_kes,county,is_fraudulent
EQK003927,2025-01-30 05:22:00,ATM,Merchant Payment,48292.99,Nairobi,False
EQK003928,2025-01-24 12:56:00,Equitel,Withdrawal,132611.06,Uasin Gishu,False
EQK003929,2025-02-15 19:14:00,Equity Mobile,Utility Bill,23282.1,Nakuru,False
EQK003930,2025-04-08 08:52:00,EazzyPay,Retail,13750.43,Kisumu,False
EQK003931,2025-02-07 16:49:00,Equitel,Withdrawal,223063.87,Uasin Gishu,False
EQK003932,2025-03-18 21:06:00,Equitel,Deposit,220755.66,Kajiado,False
EQK003933,2025-04-01 03:41:00,Agency Banking,Utility Bill,5590.09,Nakuru,False
EQK003934,2025-04-21 12:11:00,Visa Card,Deposit,181993.63,Nairobi,False
EQK003935,2025-02-26 00:30:00,Visa Card,Retail,4690.99,Kajiado,False
EQK003936,2025-02-10 02:57:00,ATM,Peer-to-Peer,49519.05,Mombasa,False
EQK003937,2025-01-26 20:00:00,EazzyPay,Peer-to-Peer,35012.38,Kajiado,False
EQK003938,2025-01-05 13:41:00,Visa Card,Merchant Payment,167225.96,Nairobi,False
EQK003939,2025-05-17 06:49:00,Equitel,Utility Bill,23697.07,Kisumu,False
EQK003940,2025-01-16 14:12:00,Equitel,Deposit,173070.09,Nairobi,False
EQK003941,2025-03-29 04:42:00,Equity Mobile,Peer-to-Peer,94368.7,Kiambu,False
EQK003942,2025-03-15 06:43:00,Equity Mobile,Deposit,177027.8,Kajiado,False
EQK003943,2025-02-07 12:53:00,Equitel,Merchant Payment,183966.9,Nairobi,False
EQK003944,2025-01-29 03:05:00,Equitel,Merchant Payment,240697.77,Nairobi,False
EQK003945,2025-04-09 11:51:00,EazzyPay,Deposit,13289.16,Kiambu,False
EQK003946,2025-04-10 04:08:00,Visa Card,Merchant Payment,176914.92,Nairobi,False
EQK003947,2025-03-29 14:28:00,EazzyPay,Withdrawal,78406.66,Mombasa,False
EQK003948,2025-04-22 17:20:00,Visa Card,Deposit,185330.8,Nairobi,False
EQK003949,2025-01-21 05:58:00,Visa Card,Withdrawal,70540.38,Nairobi,False
EQK003950,2025-03-02 11:11:00,Equitel,Merchant Payment,57689.41,Nairobi,False
EQK003951,2025-05-08 03:08:00,Equitel,Withdrawal,188114.17,Nakuru,False
EQK003952,2025-03-13 19:46:00,EazzyPay,Peer-to-Peer,89984.13,Nairobi,False
EQK003953,2025-04-29 18:28:00,Equity Mobile,Peer-to-Peer,45844.39,Nakuru,False
EQK003954,2025-04-16 15:34:00,Equitel,Peer-to-Peer,57679.42,Nairobi,False
EQK003955,2025-04-03 21:55:00,Equitel,Peer-to-Peer,14471.49,Nairobi,False
EQK003956,2025-02-25 15:35:00,EazzyPay,Peer-to-Peer,8154.03,Nairobi,False
EQK003957,2025-01-29 07:18:00,Agency Banking,Retail,14399.61,Kisumu,False
EQK003958,2025-04-25 21:36:00,Agency Banking,Peer-to-Peer,26034.85,Kiambu,False
EQK003959,2025-04-21 18:39:00,Equity Mobile,Peer-to-Peer,67819.17,Nairobi,False
EQK003960,2025-01-31 13:11:00,Equity Mobile,Deposit,207125.75,Kiambu,False
EQK003961,2025-03-29 05:58:00,Equity Mobile,Merchant Payment,55921.45,Mombasa,False
EQK003962,2025-01-15 06:23:00,EazzyPay,Peer-to-Peer,75708.8,Uasin Gishu,False
EQK003963,2025-03-01 05:02:00,EazzyPay,Merchant Payment,148032.35,Nairobi,False
EQK003964,2025-02-04 07:35:00,Equity Mobile,Deposit,8726.08,Kisumu,False
EQK003965,2025-01-28 12:03:00,Equitel,Deposit,101906.75,Nairobi,False
EQK003966,2025-05-10 19:57:00,ATM,Utility Bill,19191.88,Kiambu,False
EQK003967,2025-04-13 19:57:00,Visa Card,Withdrawal,237854.71,Kisumu,False
EQK003968,2025-03-21 05:16:00,Visa Card,Deposit,193414.45,Mombasa,False
EQK003969,2025-03-04 21:27:00,ATM,Withdrawal,42387.66,Nairobi,False
EQK003970,2025-04-19 10:24:00,ATM,Withdrawal,53254.09,Mombasa,False
EQK003971,2025-04-06 07:44:00,Agency Banking,Peer-to-Peer,94420.37,Kisumu,True
EQK003972,2025-05-14 23:39:00,EazzyPay,Retail,10819.59,Nairobi,False
EQK003973,2025-04-09 21:23:00,Equitel,Utility Bill,12435.58,Mombasa,False
EQK003974,2025-04-17 04:38:00,Agency Banking,Withdrawal,1186.45,Nairobi,False
EQK003975,2025-05-22 05:10:00,Visa Card,Merchant Payment,59016.25,Uasin Gishu,False
EQK003976,2025-02-09 03:43:00,Agency Banking,Utility Bill,10727.79,Kiambu,False
EQK003977,2025-03-27 08:10:00,Equity Mobile,Withdrawal,45415.38,Mombasa,False
EQK003978,2025-04-07 19:09:00,Equitel,Deposit,141179.34,Uasin Gishu,False
EQK003979,2025-03-20 01:10:00,Equity Mobile,Utility Bill,8644.45,Mombasa,False
EQK003980,2025-03-01 20:03:00,Equity Mobile,Deposit,110531.82,Nakuru,False
EQK003981,2025-02-19 23:40:00,Agency Banking,Retail,6797.11,Nakuru,False
EQK003982,2025-01-11 12:46:00,EazzyPay,Merchant Payment,162189.37,Nairobi,False
EQK003983,2025-01-11 09:16:00,Agency Banking,Deposit,15845.99,Nairobi,False
EQK003984,2025-01-05 08:53:00,ATM,Merchant Payment,169155.01,Nairobi,False
EQK003985,2025-04-22 17:59:00,Visa Card,Peer-to-Peer,18624.58,Kajiado,False
EQK003986,2025-04-13 17:37:00,Agency Banking,Withdrawal,61174.04,Nairobi,False
EQK003987,2025-05-16 06:08:00,EazzyPay,Utility Bill,3921.63,Kiambu,False
EQK003988,2025-03-16 04:30:00,Agency Banking,Merchant Payment,46755.91,Kiambu,False
EQK003989,2025-05-13 07:18:00,Equitel,Retail,9716.78,Nakuru,False
EQK003990,2025-04-17 08:44:00,Equitel,Retail,11511.23,Kiambu,False
EQK003991,2025-01-07 01:55:00,Equity Mobile,Utility Bill,13157.54,Nairobi,False
EQK003992,2025-01-27 06:21:00,ATM,Merchant Payment,61869.04,Uasin Gishu,False
EQK003993,2025-03-12 05:32:00,Agency Banking,Deposit,127089.81,Kajiado,False
EQK003994,2025-02-18 01:39:00,Equity Mobile,Utility Bill,24653.3,Uasin Gishu,False
EQK003995,2025-04-13 14:49:00,Equity Mobile,Merchant Payment,167808.59,Kiambu,False
EQK003996,2025-02-22 00:46:00,ATM,Deposit,102438.45,Kisumu,False
EQK003997,2025-02-20 23:18:00,ATM,Merchant Payment,112911.01,Nairobi,False
EQK003998,2025-05-09 11:35:00,Visa Card,Withdrawal,226912.16,Nairobi,False
EQK003999,2025-04-21 17:10:00,EazzyPay,Retail,1747.06,Kajiado,False
EQK004000,2025-05-22 01:14:00,Equity Mobile,Withdrawal,149995.47,Nairobi,False
EQK004001,2025-04-16 13:53:00,Equity Mobile,Utility Bill,3349.89,Mombasa,False
EQK004002,2025-03-02 03:06:00,EazzyPay,Retail,11240.08,Mombasa,False
EQK004003,2025-01-31 11:09:00,ATM,Merchant Payment,118594.25,Nairobi,False
EQK004004,2025-05-16 04:07:00,Agency Banking,Withdrawal,73713.5,Nairobi,False
EQK004005,2025-01-27 22:19:00,Visa Card,Merchant Payment,120948.83,Mombasa,False
EQK004006,2025-04-09 18:44:00,Visa Card,Merchant Payment,218940.14,Kajiado,False
EQK004007,2025-01-28 14:30:00,Visa Card,Deposit,26784.68,Uasin Gishu,False
EQK004008,2025-03-15 12:21:00,Equity Mobile,Merchant Payment,119534.62,Mombasa,False
EQK004009,2025-04-26 10:36:00,Equitel,Peer-to-Peer,18032.19,Uasin Gishu,False
EQK004010,2025-05-03 04:02:00,Equity Mobile,Peer-to-Peer,97778.5,Mombasa,False
EQK004011,2025-02-15 17:38:00,Equitel,Peer-to-Peer,65575.17,Nairobi,False
EQK004012,2025-01-10 02:46:00,EazzyPay,Withdrawal,168978.13,Nairobi,False
EQK004013,2025-01-31 02:12:00,ATM,Deposit,11797.46,Uasin Gishu,False
EQK004014,2025-04-05 23:41:00,ATM,Merchant Payment,38227.07,Mombasa,False
EQK004015,2025-04-04 09:02:00,Equity Mobile,Merchant Payment,18079.65,Kisumu,False
EQK004016,2025-02-15 13:38:00,Agency Banking,Retail,12953.26,Nairobi,False
EQK004017,2025-04-11 15:00:00,Equity Mobile,Withdrawal,10276.79,Nairobi,False
EQK004018,2025-02-13 23:42:00,EazzyPay,Withdrawal,114723.63,Nairobi,False
EQK004019,2025-03-08 06:53:00,Equitel,Merchant Payment,30985.38,Kisumu,False
EQK004020,2025-04-24 01:59:00,ATM,Merchant Payment,29080.98,Nakuru,False
EQK004021,2025-02-13 05:41:00,Visa Card,Deposit,84419.88,Nairobi,False
EQK004022,2025-05-02 07:53:00,Equity Mobile,Deposit,48426.24,Uasin Gishu,False
EQK004023,2025-03-17 14:53:00,Equity Mobile,Withdrawal,85392.87,Nairobi,False
EQK004024,2025-05-25 17:41:00,EazzyPay,Withdrawal,141980.49,Nakuru,False
EQK004025,2025-03-22 18:37:00,Equitel,Deposit,164835.67,Nairobi,False
EQK004026,2025-02-02 06:25:00,EazzyPay,Withdrawal,5075.57,Uasin Gishu,False
EQK004027,2025-04-16 06:12:00,Visa Card,Merchant Payment,84932.3,Kisumu,False
EQK004028,2025-02-11 04:23:00,Visa Card,Deposit,78148.22,Nairobi,False
EQK004029,2025-02-22 08:29:00,ATM,Merchant Payment,56885.24,Nairobi,False
EQK004030,2025-03-25 06:52:00,Agency Banking,Merchant Payment,172116.55,Kisumu,False
EQK004031,2025-03-18 02:44:00,Equitel,Deposit,189203.69,Kiambu,False
EQK004032,2025-01-03 01:54:00,Visa Card,Deposit,135856.1,Nairobi,False
EQK004033,2025-04-26 16:48:00,ATM,Peer-to-Peer,67647.35,Kisumu,False
EQK004034,2025-03-22 11:09:00,Equitel,Deposit,224691.4,Nairobi,False
EQK004035,2025-05-12 17:26:00,Equity Mobile,Withdrawal,235958.35,Nairobi,False
EQK004036,2025-03-05 01:17:00,Equity Mobile,Withdrawal,243112.33,Nairobi,False
EQK004037,2025-05-18 08:09:00,Agency Banking,Merchant Payment,120478.27,Nairobi,False
EQK004038,2025-04-03 12:52:00,Equity Mobile,Utility Bill,3984.08,Nairobi,False
EQK004039,2025-02-22 13:03:00,ATM,Deposit,137071.94,Kiambu,False
EQK004040,2025-03-14 10:57:00,Equitel,Utility Bill,19465.73,Nairobi,False
EQK004041,2025-02-15 14:18:00,Visa Card,Peer-to-Peer,73916.51,Mombasa,False
EQK004042,2025-02-22 05:42:00,Visa Card,Retail,2306.23,Mombasa,False
EQK004043,2025-01-18 00:40:00,Visa Card,Utility Bill,3515.83,Nairobi,False
EQK004044,2025-05-22 13:45:00,Equity Mobile,Peer-to-Peer,1218.99,Kiambu,False
EQK004045,2025-03-10 14:29:00,Visa Card,Peer-to-Peer,80206.68,Nairobi,False
EQK004046,2025-03-26 15:38:00,ATM,Withdrawal,135095.66,Kajiado,False
EQK004047,2025-04-09 00:02:00,Visa Card,Utility Bill,2777.77,Uasin Gishu,False
EQK004048,2025-01-01 20:25:00,Agency Banking,Merchant Payment,33927.79,Kiambu,False
EQK004049,2025-05-08 11:12:00,Equitel,Peer-to-Peer,53961.86,Nairobi,False
EQK004050,2025-04-02 18:15:00,EazzyPay,Deposit,178201.05,Nairobi,False
EQK004051,2025-04-09 14:24:00,Agency Banking,Merchant Payment,143663.59,Kiambu,False
EQK004052,2025-05-23 03:14:00,EazzyPay,Peer-to-Peer,85501.42,Nakuru,False
EQK004053,2025-03-31 06:12:00,Visa Card,Withdrawal,15348.22,Kisumu,False
EQK004054,2025-05-06 18:26:00,Equitel,Merchant Payment,204335.48,Nairobi,False
EQK004055,2025-01-13 00:53:00,Equity Mobile,Peer-to-Peer,93637.23,Uasin Gishu,False
EQK004056,2025-01-16 22:17:00,Equitel,Retail,14411.21,Nakuru,False
EQK004057,2025-01-09 16:16:00,ATM,Withdrawal,115177.37,Nakuru,False
EQK004058,2025-03-13 11:58:00,ATM,Merchant Payment,144792.35,Mombasa,False
EQK004059,2025-01-13 23:14:00,Visa Card,Peer-to-Peer,48028.34,Nairobi,False
EQK004060,2025-04-22 07:22:00,Visa Card,Peer-to-Peer,111.01,Nairobi,False
EQK004061,2025-01-10 00:21:00,Agency Banking,Retail,3828.23,Kiambu,False
EQK004062,2025-05-13 20:36:00,Equitel,Peer-to-Peer,68225.18,Kiambu,False
EQK004063,2025-04-03 17:26:00,Agency Banking,Peer-to-Peer,96460.83,Kisumu,False
EQK004064,2025-01-03 13:12:00,ATM,Retail,12456.88,Uasin Gishu,False
EQK004065,2025-02-07 06:13:00,ATM,Deposit,77258.16,Nairobi,False
EQK004066,2025-03-09 16:17:00,ATM,Merchant Payment,76786.73,Kisumu,False
EQK004067,2025-01-25 14:19:00,EazzyPay,Deposit,44094.19,Nairobi,False
EQK004068,2025-04-16 09:04:00,ATM,Retail,5018.04,Kajiado,False
EQK004069,2025-03-28 23:13:00,ATM,Retail,8310.33,Nairobi,False
EQK004070,2025-05-07 19:03:00,EazzyPay,Deposit,140985.62,Mombasa,False
EQK004071,2025-03-31 05:28:00,EazzyPay,Merchant Payment,77538.88,Kisumu,False
EQK004072,2025-05-19 08:31:00,Equity Mobile,Deposit,223113.8,Nakuru,False
EQK004073,2025-04-21 23:27:00,Equitel,Merchant Payment,107378.16,Kiambu,False
EQK004074,2025-01-16 12:26:00,EazzyPay,Withdrawal,100266.11,Nairobi,False
EQK004075,2025-02-25 18:38:00,Equitel,Deposit,172936.34,Uasin Gishu,False
EQK004076,2025-03-10 15:38:00,ATM,Withdrawal,185388.68,Nairobi,False
EQK004077,2025-05-15 17:02:00,Equity Mobile,Withdrawal,162322.16,Nairobi,False
EQK004078,2025-03-26 11:16:00,Agency Banking,Withdrawal,155034.38,Uasin Gishu,False
EQK004079,2025-01-03 07:40:00,Agency Banking,Withdrawal,30670.91,Kiambu,False
EQK004080,2025-04-03 13:34:00,ATM,Peer-to-Peer,75936.21,Kisumu,False
EQK004081,2025-04-03 14:06:00,Equity Mobile,Withdrawal,81283.12,Kiambu,False
EQK004082,2025-01-28 17:30:00,EazzyPay,Peer-to-Peer,17386.67,Nairobi,False
EQK004083,2025-01-12 22:38:00,Agency Banking,Peer-to-Peer,6824.57,Mombasa,False
EQK004084,2025-03-04 18:39:00,Equitel,Withdrawal,228844.95,Kiambu,False
EQK004085,2025-05-12 21:25:00,Visa Card,Deposit,240926.31,Nakuru,False
EQK004086,2025-02-21 10:53:00,Equity Mobile,Peer-to-Peer,91547.4,Mombasa,False
EQK004087,2025-02-18 10:28:00,Agency Banking,Withdrawal,217933.1,Nakuru,False
EQK004088,2025-05-19 08:42:00,EazzyPay,Merchant Payment,38043.38,Kisumu,False
EQK004089,2025-02-18 11:57:00,Equity Mobile,Deposit,60657.32,Kiambu,False
EQK004090,2025-04-18 11:31:00,Equitel,Retail,12422.8,Nairobi,False
EQK004091,2025-05-09 06:59:00,Equitel,Deposit,82656.73,Nairobi,False
EQK004092,2025-04-21 09:25:00,Agency Banking,Utility Bill,10421.7,Nakuru,False
EQK004093,2025-02-03 16:05:00,ATM,Retail,10318.18,Kiambu,False
EQK004094,2025-01-26 17:53:00,Equity Mobile,Merchant Payment,214166.25,Nairobi,False
EQK004095,2025-01-24 19:53:00,ATM,Peer-to-Peer,49442.18,Nairobi,False
EQK004096,2025-03-21 02:24:00,ATM,Utility Bill,2006.26,Nakuru,False
EQK004097,2025-01-13 13:11:00,Equity Mobile,Utility Bill,10391.52,Nairobi,False
EQK004098,2025-02-24 09:03:00,Agency Banking,Deposit,207510.36,Nakuru,False
EQK004099,2025-01-07 22:19:00,EazzyPay,Peer-to-Peer,48126.39,Nairobi,False
EQK004100,2025-05-20 16:36:00,Equitel,Deposit,233944.8,Nairobi,False
EQK004101,2025-01-10 10:27:00,Equitel,Withdrawal,145070.52,Nairobi,False
EQK004102,2025-03-02 16:26:00,Visa Card,Retail,3493.67,Mombasa,False
EQK004103,2025-03-21 00:08:00,Equity Mobile,Peer-to-Peer,72489.64,Mombasa,False
EQK004104,2025-05-01 13:10:00,Agency Banking,Peer-to-Peer,27640.13,Kajiado,False
EQK004105,2025-01-18 11:50:00,Agency Banking,Retail,4731.64,Uasin Gishu,False
EQK004106,2025-01-29 11:29:00,Visa Card,Merchant Payment,187812.1,Nairobi,False
EQK004107,2025-01-27 20:35:00,ATM,Peer-to-Peer,42223.24,Nairobi,False
EQK004108,2025-04-24 08:44:00,Equity Mobile,Withdrawal,93149.45,Nairobi,False
EQK004109,2025-05-02 20:52:00,Visa Card,Deposit,150310.66,Kisumu,False
EQK004110,2025-05-23 12:27:00,Equity Mobile,Retail,3116.41,Nairobi,False
EQK004111,2025-02-05 23:24:00,Agency Banking,Deposit,158292.7,Kisumu,False
EQK004112,2025-02-14 04:39:00,Agency Banking,Deposit,85069.49,Mombasa,False
EQK004113,2025-04-17 12:39:00,Equity Mobile,Withdrawal,206892.83,Uasin Gishu,False
EQK004114,2025-02-26 15:29:00,ATM,Deposit,82135.85,Mombasa,False
EQK004115,2025-03-31 11:01:00,ATM,Withdrawal,155517.88,Kiambu,False
EQK004116,2025-02-17 04:26:00,Agency Banking,Peer-to-Peer,54105.81,Nairobi,False
EQK004117,2025-04-27 18:26:00,Equitel,Peer-to-Peer,96426.17,Nairobi,False
EQK004118,2025-05-11 22:11:00,EazzyPay,Retail,8313.67,Nairobi,False
EQK004119,2025-01-11 16:26:00,Agency Banking,Peer-to-Peer,47351.45,Mombasa,False
EQK004120,2025-04-04 01:46:00,ATM,Retail,5363.94,Kiambu,False
EQK004121,2025-04-23 18:56:00,Agency Banking,Withdrawal,215434.13,Kisumu,False
EQK004122,2025-05-14 08:14:00,Agency Banking,Utility Bill,6777.16,Nairobi,False
EQK004123,2025-04-04 07:39:00,Equity Mobile,Peer-to-Peer,23604.86,Mombasa,False
EQK004124,2025-02-24 13:00:00,ATM,Peer-to-Peer,26893.22,Nairobi,False
EQK004125,2025-03-05 00:50:00,Equity Mobile,Peer-to-Peer,21945.55,Nakuru,False
EQK004126,2025-04-06 19:23:00,ATM,Withdrawal,239629.29,Kajiado,False
EQK004127,2025-04-12 00:53:00,Equity Mobile,Withdrawal,131515.57,Kiambu,False
EQK004128,2025-04-01 22:41:00,Equity Mobile,Retail,5140.66,Nakuru,False
EQK004129,2025-03-22 17:03:00,Equity Mobile,Utility Bill,9390.03,Nairobi,False
EQK004130,2025-05-22 03:07:00,ATM,Deposit,101972.86,Kisumu,False
EQK004131,2025-02-21 08:01:00,EazzyPay,Merchant Payment,188103.09,Nairobi,False
EQK004132,2025-05-20 17:20:00,Equitel,Withdrawal,61895.33,Kiambu,False
EQK004133,2025-01-14 04:39:00,Equitel,Deposit,175698.92,Kiambu,False
EQK004134,2025-03-03 01:45:00,ATM,Deposit,148245.0,Kisumu,False
EQK004135,2025-01-22 05:49:00,Equitel,Withdrawal,182431.91,Mombasa,False
EQK004136,2025-01-05 12:45:00,Agency Banking,Retail,3611.99,Nairobi,False
EQK004137,2025-03-07 12:03:00,Equitel,Peer-to-Peer,70054.34,Nairobi,False
EQK004138,2025-01-13 05:21:00,EazzyPay,Peer-to-Peer,65571.32,Kiambu,False
EQK004139,2025-04-20 05:16:00,ATM,Retail,13644.25,Nairobi,False
EQK004140,2025-05-15 17:09:00,Equitel,Utility Bill,13035.81,Kiambu,False
EQK004141,2025-04-06 00:08:00,Equity Mobile,Withdrawal,186959.97,Nakuru,False
EQK004142,2025-01-29 17:51:00,ATM,Withdrawal,232010.29,Uasin Gishu,False
EQK004143,2025-04-28 19:14:00,Equitel,Peer-to-Peer,2431.53,Nairobi,False
EQK004144,2025-01-16 10:33:00,EazzyPay,Retail,13679.82,Kiambu,False
EQK004145,2025-04-15 00:25:00,Equitel,Peer-to-Peer,80868.2,Uasin Gishu,False
EQK004146,2025-04-24 08:03:00,Visa Card,Deposit,33138.12,Nairobi,False
EQK004147,2025-01-30 06:19:00,Equitel,Retail,5204.87,Uasin Gishu,False
EQK004148,2025-05-02 04:09:00,Agency Banking,Peer-to-Peer,10075.8,Kisumu,False
EQK004149,2025-04-24 19:51:00,Visa Card,Merchant Payment,223360.72,Nairobi,False
EQK004150,2025-04-13 22:31:00,Equitel,Merchant Payment,123485.22,Mombasa,False
EQK004151,2025-04-02 21:19:00,Agency Banking,Retail,14483.12,Nakuru,False
EQK004152,2025-03-05 21:36:00,Agency Banking,Merchant Payment,75107.63,Kiambu,False
EQK004153,2025-02-07 04:27:00,ATM,Deposit,20628.17,Kiambu,False
EQK004154,2025-04-15 04:41:00,Agency Banking,Deposit,55297.58,Uasin Gishu,False
EQK004155,2025-01-10 21:42:00,Equitel,Retail,867.75,Nairobi,False
EQK004156,2025-04-21 17:02:00,EazzyPay,Retail,14158.29,Kajiado,False
EQK004157,2025-03-28 16:13:00,EazzyPay,Retail,7738.11,Kiambu,False
EQK004158,2025-03-13 12:47:00,Agency Banking,Peer-to-Peer,82448.26,Nairobi,False
EQK004159,2025-03-16 12:11:00,Equitel,Retail,13385.33,Nakuru,False
EQK004160,2025-02-09 03:53:00,Agency Banking,Withdrawal,137398.37,Kiambu,False
EQK004161,2025-04-10 00:53:00,Equity Mobile,Peer-to-Peer,98550.15,Nairobi,False
EQK004162,2025-04-06 01:08:00,Visa Card,Withdrawal,32117.19,Kajiado,False
EQK004163,2025-05-21 09:35:00,EazzyPay,Withdrawal,12029.09,Uasin Gishu,False
EQK004164,2025-02-05 14:57:00,Equitel,Merchant Payment,89333.16,Kisumu,False
EQK004165,2025-01-05 13:16:00,ATM,Peer-to-Peer,57879.17,Nairobi,False
EQK004166,2025-03-06 17:06:00,Visa Card,Deposit,14701.9,Mombasa,False
EQK004167,2025-01-14 11:40:00,EazzyPay,Utility Bill,14869.59,Nakuru,False
EQK004168,2025-05-07 12:34:00,ATM,Merchant Payment,202063.87,Nakuru,False
EQK004169,2025-01-13 22:30:00,Visa Card,Utility Bill,12787.19,Mombasa,False
EQK004170,2025-03-15 21:23:00,Visa Card,Merchant Payment,118071.59,Nakuru,False
EQK004171,2025-02-15 17:30:00,Equity Mobile,Retail,12223.83,Kiambu,False
EQK004172,2025-05-24 13:02:00,Visa Card,Utility Bill,16827.03,Nairobi,False
EQK004173,2025-02-04 11:07:00,EazzyPay,Retail,8707.39,Nairobi,False
EQK004174,2025-04-14 06:33:00,Equitel,Deposit,61328.01,Nakuru,False
EQK004175,2025-02-12 20:38:00,Agency Banking,Retail,8734.52,Mombasa,False
EQK004176,2025-02-22 22:50:00,Equity Mobile,Utility Bill,4944.35,Nairobi,False
EQK004177,2025-05-17 02:55:00,Equity Mobile,Retail,9954.2,Nairobi,False
EQK004178,2025-02-07 02:20:00,ATM,Withdrawal,46353.85,Uasin Gishu,False
EQK004179,2025-02-24 12:01:00,ATM,Merchant Payment,141315.49,Nairobi,False
EQK004180,2025-03-03 19:49:00,Equitel,Retail,13483.69,Nairobi,False
EQK004181,2025-04-20 19:04:00,Agency Banking,Withdrawal,47588.0,Mombasa,False
EQK004182,2025-02-27 11:42:00,Equitel,Withdrawal,239427.32,Nairobi,False
EQK004183,2025-05-08 04:05:00,Equitel,Peer-to-Peer,20492.22,Uasin Gishu,False
EQK004184,2025-01-28 19:59:00,Visa Card,Utility Bill,2890.47,Nairobi,False
EQK004185,2025-04-13 01:38:00,ATM,Withdrawal,202958.87,Nairobi,False
EQK004186,2025-04-29 05:36:00,ATM,Withdrawal,99942.86,Kiambu,False
EQK004187,2025-03-17 09:30:00,EazzyPay,Peer-to-Peer,39325.24,Nairobi,False
EQK004188,2025-01-22 05:31:00,ATM,Withdrawal,229019.02,Kisumu,False
EQK004189,2025-03-13 19:46:00,EazzyPay,Merchant Payment,120690.45,Nairobi,False
EQK004190,2025-03-19 11:30:00,Equitel,Retail,9834.55,Nairobi,False
EQK004191,2025-02-04 15:30:00,Equitel,Deposit,180649.0,Nairobi,False
EQK004192,2025-04-11 08:36:00,Equitel,Utility Bill,20303.03,Nairobi,False
EQK004193,2025-05-21 12:16:00,EazzyPay,Utility Bill,2172.88,Kiambu,False
EQK004194,2025-05-22 11:04:00,Equity Mobile,Merchant Payment,33470.57,Nairobi,False
EQK004195,2025-05-24 17:01:00,Agency Banking,Merchant Payment,216030.77,Mombasa,False
EQK004196,2025-04-15 01:39:00,Visa Card,Deposit,157831.2,Nairobi,False
EQK004197,2025-01-29 08:40:00,Equitel,Merchant Payment,187083.82,Nairobi,False
EQK004198,2025-02-03 00:22:00,Visa Card,Utility Bill,8640.15,Uasin Gishu,False
EQK004199,2025-02-04 18:42:00,Agency Banking,Retail,8761.07,Kiambu,False
EQK004200,2025-04-25 08:16:00,Visa Card,Retail,12238.91,Uasin Gishu,False
EQK004201,2025-02-17 18:32:00,Agency Banking,Peer-to-Peer,50857.25,Nairobi,False
EQK004202,2025-04-13 01:28:00,EazzyPay,Deposit,6703.56,Kiambu,False
EQK004203,2025-02-26 18:47:00,Visa Card,Merchant Payment,203681.19,Mombasa,False
EQK004204,2025-01-29 00:55:00,Equitel,Merchant Payment,165902.05,Nairobi,False
EQK004205,2025-02-13 14:39:00,Equity Mobile,Retail,13571.3,Kisumu,False
EQK004206,2025-03-09 22:04:00,Equitel,Deposit,204051.11,Nairobi,False
EQK004207,2025-01-17 08:56:00,ATM,Merchant Payment,133678.12,Uasin Gishu,False
EQK004208,2025-03-22 18:19:00,ATM,Withdrawal,147667.86,Kisumu,False
EQK004209,2025-02-04 21:59:00,Equitel,Withdrawal,176968.2,Kajiado,False
EQK004210,2025-03-28 23:14:00,EazzyPay,Deposit,128982.7,Kajiado,False
EQK004211,2025-04-19 20:47:00,Visa Card,Merchant Payment,20279.86,Kiambu,False
EQK004212,2025-05-13 17:02:00,ATM,Withdrawal,156166.81,Kiambu,False
EQK004213,2025-01-12 14:25:00,Equity Mobile,Peer-to-Peer,54082.34,Nairobi,False
EQK004214,2025-03-23 02:22:00,Visa Card,Deposit,39106.36,Kisumu,False
EQK004215,2025-02-26 21:27:00,Equity Mobile,Withdrawal,176064.93,Kajiado,False
EQK004216,2025-01-03 22:28:00,EazzyPay,Deposit,176037.21,Kisumu,False
EQK004217,2025-04-05 00:00:00,Visa Card,Utility Bill,17080.19,Uasin Gishu,False
EQK004218,2025-05-11 10:07:00,Visa Card,Retail,7589.09,Mombasa,False
EQK004219,2025-04-01 10:38:00,Equity Mobile,Retail,12057.42,Nakuru,False
EQK004220,2025-02-26 22:27:00,Equity Mobile,Withdrawal,99046.34,Uasin Gishu,False
EQK004221,2025-05-14 23:50:00,Agency Banking,Withdrawal,19482.55,Nakuru,False
EQK004222,2025-02-14 18:52:00,Visa Card,Retail,4702.94,Nairobi,False
EQK004223,2025-04-24 22:26:00,Equity Mobile,Peer-to-Peer,73166.18,Nakuru,False
EQK004224,2025-02-23 09:37:00,ATM,Withdrawal,207704.3,Nairobi,False
EQK004225,2025-03-28 17:10:00,ATM,Merchant Payment,109805.89,Kiambu,False
EQK004226,2025-03-25 18:41:00,Agency Banking,Peer-to-Peer,78162.45,Kisumu,False
EQK004227,2025-03-27 08:31:00,Visa Card,Utility Bill,20772.54,Uasin Gishu,False
EQK004228,2025-02-12 12:58:00,ATM,Deposit,111616.74,Nairobi,False
EQK004229,2025-01-01 01:40:00,EazzyPay,Utility Bill,22299.49,Kiambu,False
EQK004230,2025-03-13 01:49:00,ATM,Peer-to-Peer,55483.03,Kisumu,False
EQK004231,2025-01-19 00:54:00,Agency Banking,Peer-to-Peer,13513.93,Nakuru,False
EQK004232,2025-04-02 15:40:00,Visa Card,Peer-to-Peer,19446.15,Nairobi,False
EQK004233,2025-01-06 05:43:00,ATM,Peer-to-Peer,60425.47,Kisumu,False
